base_year_month,day_of_week,age_range,sex,use_count
202205,공휴일,30대,남성,32798
202205,공휴일,30대,여성,26167
202205,공휴일,40대,남성,47278
202205,공휴일,40대,여성,33563
202205,공휴일,50대,남성,42013
202205,공휴일,50대,여성,26203
202205,공휴일,60대,남성,20418
202205,공휴일,60대,여성,12681
202205,공휴일,70대,남성,6622
202205,공휴일,70대,여성,4120
202205,금요일,19세 이하,남성,2400
202205,금요일,19세 이하,여성,2491
202205,금요일,20대,남성,34608
202205,금요일,20대,여성,33503
202205,금요일,30대,남성,66004
202205,금요일,30대,여성,51048
202205,금요일,40대,남성,88278
202205,금요일,40대,여성,61925
202205,금요일,50대,남성,82256
202205,금요일,50대,여성,53233
202205,금요일,60대,남성,43750
202205,금요일,60대,여성,27883
202205,금요일,70대,남성,14443
202205,금요일,70대,여성,9054
202205,목요일,19세 이하,남성,2019
202205,목요일,19세 이하,여성,1900
202205,목요일,20대,남성,26169
202205,목요일,20대,여성,25966
202205,목요일,30대,남성,47458
202205,목요일,30대,여성,36922
202205,목요일,40대,남성,60746
202205,목요일,40대,여성,42550
202205,목요일,50대,남성,58225
202205,목요일,50대,여성,39416
202205,목요일,60대,남성,32408
202205,목요일,60대,여성,21551
202205,목요일,70대,남성,11151
202205,목요일,70대,여성,7103
202205,수요일,19세 이하,남성,2700
202205,수요일,19세 이하,여성,2592
202205,수요일,20대,남성,35625
202205,수요일,20대,여성,33314
202205,수요일,30대,남성,62453
202205,수요일,30대,여성,47440
202205,수요일,40대,남성,82271
202205,수요일,40대,여성,56530
202205,수요일,50대,남성,77286
202205,수요일,50대,여성,52657
202205,수요일,60대,남성,43178
202205,수요일,60대,여성,29393
202205,수요일,70대,남성,15022
202205,수요일,70대,여성,9569
202205,월요일,19세 이하,남성,2478
202205,월요일,19세 이하,여성,2626
202205,월요일,20대,남성,39880
202205,월요일,20대,여성,40203
202205,월요일,30대,남성,73852
202205,월요일,30대,여성,58972
202205,월요일,40대,남성,94262
202205,월요일,40대,여성,67465
202205,월요일,50대,남성,89696
202205,월요일,50대,여성,62613
202205,월요일,60대,남성,49676
202205,월요일,60대,여성,33952
202205,월요일,70대,남성,17675
202205,월요일,70대,여성,11200
202205,일요일,19세 이하,남성,1804
202205,일요일,19세 이하,여성,1992
202205,일요일,20대,남성,33512
202205,일요일,20대,여성,34119
202205,일요일,30대,남성,66570
202205,일요일,30대,여성,53231
202205,일요일,40대,남성,85153
202205,일요일,40대,여성,60543
202205,일요일,50대,남성,81900
202205,일요일,50대,여성,54606
202205,일요일,60대,남성,42066
202205,일요일,60대,여성,26659
202205,일요일,70대,남성,12595
202205,일요일,70대,여성,8000
202205,토요일,19세 이하,남성,2033
202205,토요일,19세 이하,여성,2157
202205,토요일,20대,남성,33185
202205,토요일,20대,여성,33848
202205,토요일,30대,남성,67619
202205,토요일,30대,여성,54327
202205,토요일,40대,남성,91579
202205,토요일,40대,여성,66592
202205,토요일,50대,남성,85614
202205,토요일,50대,여성,56265
202205,토요일,60대,남성,43492
202205,토요일,60대,여성,27441
202205,토요일,70대,남성,13876
202205,토요일,70대,여성,8838
202205,화요일,19세 이하,남성,2494
202205,화요일,19세 이하,여성,2404
202205,화요일,20대,남성,34217
202205,화요일,20대,여성,33461
202205,화요일,30대,남성,60675
202205,화요일,30대,여성,47419
202205,화요일,40대,남성,78330
202205,화요일,40대,여성,55003
202205,화요일,50대,남성,74999
202205,화요일,50대,여성,52555
202205,화요일,60대,남성,42042
202205,화요일,60대,여성,29189
202205,화요일,70대,남성,14469
202205,화요일,70대,여성,9308
202206,공휴일,19세 이하,남성,936
202206,공휴일,19세 이하,여성,1215
202206,공휴일,20대,남성,17273
202206,공휴일,20대,여성,17230
202206,공휴일,30대,남성,34187
202206,공휴일,30대,여성,28740
202206,공휴일,40대,남성,48491
202206,공휴일,40대,여성,35836
202206,공휴일,50대,남성,42639
202206,공휴일,50대,여성,28466
202206,공휴일,60대,남성,21869
202206,공휴일,60대,여성,14467
202206,공휴일,70대,남성,7311
202206,공휴일,70대,여성,4622
202206,금요일,19세 이하,남성,2570
202206,금요일,19세 이하,여성,2389
202206,금요일,20대,남성,35632
202206,금요일,20대,여성,34581
202206,금요일,30대,남성,67110
202206,금요일,30대,여성,51920
202206,금요일,40대,남성,90761
202206,금요일,40대,여성,64305
202206,금요일,50대,남성,82632
202206,금요일,50대,여성,53649
202206,금요일,60대,남성,42598
202206,금요일,60대,여성,27427
202206,금요일,70대,남성,14323
202206,금요일,70대,여성,8776
202206,목요일,19세 이하,남성,2519
202206,목요일,19세 이하,여성,2426
202206,목요일,20대,남성,35836
202206,목요일,20대,여성,35434
202206,목요일,30대,남성,64119
202206,목요일,30대,여성,50058
202206,목요일,40대,남성,86244
202206,목요일,40대,여성,60370
202206,목요일,50대,남성,79113
202206,목요일,50대,여성,53454
202206,목요일,60대,남성,42350
202206,목요일,60대,여성,28382
202206,목요일,70대,남성,14518
202206,목요일,70대,여성,9197
202206,수요일,19세 이하,남성,2559
202206,수요일,19세 이하,여성,2248
202206,수요일,20대,남성,36617
202206,수요일,20대,여성,36581
202206,수요일,30대,남성,57890
202206,수요일,30대,여성,45855
202206,수요일,40대,남성,77902
202206,수요일,40대,여성,56040
202206,수요일,50대,남성,74483
202206,수요일,50대,여성,52114
202206,수요일,60대,남성,40490
202206,수요일,60대,여성,27797
202206,수요일,70대,남성,13950
202206,수요일,70대,여성,9321
202206,월요일,19세 이하,남성,1709
202206,월요일,19세 이하,여성,1563
202206,월요일,20대,남성,27124
202206,월요일,20대,여성,27544
202206,월요일,30대,남성,46178
202206,월요일,30대,여성,36615
202206,월요일,40대,남성,59223
202206,월요일,40대,여성,42961
202206,월요일,50대,남성,57029
202206,월요일,50대,여성,39095
202206,월요일,60대,남성,30290
202206,월요일,60대,여성,20554
202206,월요일,70대,남성,10219
202206,월요일,70대,여성,6646
202206,일요일,19세 이하,남성,1785
202206,일요일,19세 이하,여성,1866
202206,일요일,20대,남성,34667
202206,일요일,20대,여성,34770
202206,일요일,30대,남성,66267
202206,일요일,30대,여성,52851
202206,일요일,40대,남성,89745
202206,일요일,40대,여성,63521
202206,일요일,50대,남성,81695
202206,일요일,50대,여성,53951
202206,일요일,60대,남성,41185
202206,일요일,60대,여성,25736
202206,일요일,70대,남성,12555
202206,일요일,70대,여성,7799
202206,토요일,19세 이하,남성,2266
202206,토요일,19세 이하,여성,2292
202206,토요일,20대,남성,36630
202206,토요일,20대,여성,36007
202206,토요일,30대,남성,72205
202206,토요일,30대,여성,57983
202206,토요일,40대,남성,98469
202206,토요일,40대,여성,72588
202206,토요일,50대,남성,89965
202206,토요일,50대,여성,58563
202206,토요일,60대,남성,44524
202206,토요일,60대,여성,28049
202206,토요일,70대,남성,14179
202206,토요일,70대,여성,9130
202206,화요일,19세 이하,남성,2440
202206,화요일,19세 이하,여성,2128
202206,화요일,20대,남성,37056
202206,화요일,20대,여성,37229
202206,화요일,30대,남성,59784
202206,화요일,30대,여성,47492
202206,화요일,40대,남성,79743
202206,화요일,40대,여성,56555
202206,화요일,50대,남성,75549
202206,화요일,50대,여성,52274
202206,화요일,60대,남성,40862
202206,화요일,60대,여성,27723
202206,화요일,70대,남성,14002
202206,화요일,70대,여성,8973
202207,금요일,19세 이하,남성,2722
202207,금요일,19세 이하,여성,2680
202207,금요일,20대,남성,46663
202207,금요일,20대,여성,44611
202207,금요일,30대,남성,75031
202207,금요일,30대,여성,57447
202207,금요일,40대,남성,108337
202207,금요일,40대,여성,75938
202207,금요일,50대,남성,99594
202207,금요일,50대,여성,61642
202207,금요일,60대,남성,47977
202207,금요일,60대,여성,29570
202207,금요일,70대,남성,15880
202207,금요일,70대,여성,10043
202207,목요일,19세 이하,남성,2524
202207,목요일,19세 이하,여성,2315
202207,목요일,20대,남성,39330
202207,목요일,20대,여성,37361
202207,목요일,30대,남성,59741
202207,목요일,30대,여성,45701
202207,목요일,40대,남성,86781
202207,목요일,40대,여성,61613
202207,목요일,50대,남성,79166
202207,목요일,50대,여성,49993
202207,목요일,60대,남성,38643
202207,목요일,60대,여성,24344
202207,목요일,70대,남성,12780
202207,목요일,70대,여성,8072
202207,수요일,19세 이하,남성,2780
202207,수요일,19세 이하,여성,2569
202207,수요일,20대,남성,40903
202207,수요일,20대,여성,38792
202207,수요일,30대,남성,59515
202207,수요일,30대,여성,45763
202207,수요일,40대,남성,85783
202207,수요일,40대,여성,61637
202207,수요일,50대,남성,77961
202207,수요일,50대,여성,51020
202207,수요일,60대,남성,38932
202207,수요일,60대,여성,25066
202207,수요일,70대,남성,12942
202207,수요일,70대,여성,8247
202207,월요일,19세 이하,남성,2347
202207,월요일,19세 이하,여성,2180
202207,월요일,20대,남성,38316
202207,월요일,20대,여성,36263
202207,월요일,30대,남성,58061
202207,월요일,30대,여성,44750
202207,월요일,40대,남성,81647
202207,월요일,40대,여성,58255
202207,월요일,50대,남성,74447
202207,월요일,50대,여성,48229
202207,월요일,60대,남성,36952
202207,월요일,60대,여성,23630
202207,월요일,70대,남성,12516
202207,월요일,70대,여성,7994
202207,일요일,19세 이하,남성,2053
202207,일요일,19세 이하,여성,1975
202207,일요일,20대,남성,38489
202207,일요일,20대,여성,36215
202207,일요일,30대,남성,62187
202207,일요일,30대,여성,48064
202207,일요일,40대,남성,89073
202207,일요일,40대,여성,62301
202207,일요일,50대,남성,80370
202207,일요일,50대,여성,49379
202207,일요일,60대,남성,37743
202207,일요일,60대,여성,23351
202207,일요일,70대,남성,11557
202207,일요일,70대,여성,7206
202207,토요일,19세 이하,남성,2464
202207,토요일,19세 이하,여성,2281
202207,토요일,20대,남성,46289
202207,토요일,20대,여성,43800
202207,토요일,30대,남성,78691
202207,토요일,30대,여성,60584
202207,토요일,40대,남성,114988
202207,토요일,40대,여성,81550
202207,토요일,50대,남성,104675
202207,토요일,50대,여성,63624
202207,토요일,60대,남성,48615
202207,토요일,60대,여성,29434
202207,토요일,70대,남성,15016
202207,토요일,70대,여성,9809
202207,화요일,19세 이하,남성,2530
202207,화요일,19세 이하,여성,2446
202207,화요일,20대,남성,40740
202207,화요일,20대,여성,39092
202207,화요일,30대,남성,58960
202207,화요일,30대,여성,45717
202207,화요일,40대,남성,84456
202207,화요일,40대,여성,59961
202207,화요일,50대,남성,76944
202207,화요일,50대,여성,50227
202207,화요일,60대,남성,38840
202207,화요일,60대,여성,25019
202207,화요일,70대,남성,12954
202207,화요일,70대,여성,8220
202208,공휴일,19세 이하,남성,441
202208,공휴일,19세 이하,여성,438
202208,공휴일,20대,남성,9632
202208,공휴일,20대,여성,8248
202208,공휴일,30대,남성,16064
202208,공휴일,30대,여성,12363
202208,공휴일,40대,남성,23900
202208,공휴일,40대,여성,16586
202208,공휴일,50대,남성,20020
202208,공휴일,50대,여성,12500
202208,공휴일,60대,남성,9555
202208,공휴일,60대,여성,5939
202208,공휴일,70대,남성,3043
202208,공휴일,70대,여성,1987
202208,금요일,19세 이하,남성,2327
202208,금요일,19세 이하,여성,2397
202208,금요일,20대,남성,40170
202208,금요일,20대,여성,36569
202208,금요일,30대,남성,64361
202208,금요일,30대,여성,48740
202208,금요일,40대,남성,92641
202208,금요일,40대,여성,63118
202208,금요일,50대,남성,79902
202208,금요일,50대,여성,48798
202208,금요일,60대,남성,39037
202208,금요일,60대,여성,23832
202208,금요일,70대,남성,12957
202208,금요일,70대,여성,7868
